,id_api,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title_api,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength,stage_to_speech,num_id,title_auth_meta,pubdate,auth_name,gender,nation1,nation2,ethnicity,playtype,genre1,genre2,genre3,title.1,pubdate.1,auth_name.1,gender.1,nation1.1,nation2.1,ethnicity.1,playtype.1,genre1.1,genre2.1,genre3.1,id_auth_meta
0,am663,adams-c-l-charles-l-favelle-or-the-fatal-duel,adams-c-l-charles-l-favelle-or-the-fatal-duel,,,False,"Adams, C. L. (Charles L.)",Favelle: Or The Fatal Duel (1809),,0,favelle,7,7,10,0,0,0,0,76,0,,2005,1852,282,,,1809,1809.0,,,,,,4.6,0.5111111111111111,0.7588888888888881,10.0,9.0,1.0,23.0,2.0,1.488888888888889,0.15226781857451405,663,Favelle: Or The Fatal Duel (1809),1809.0,"Adams, C. L. (Charles L.)",M,American,North American,unknown,prose,Drama,unknown,unknown,Favelle: Or The Fatal Duel (1809),1809.0,"Adams, C. L. (Charles L.)",M,American,North American,unknown,prose,Drama,unknown,unknown,663.0
1,am662,ade-george-the-college-widow,ade-george-the-college-widow,,,False,"Ade, George",The College Widow,,0,several characters,4,4,41,0,0,0,0,1191,21,,27455,21820,11342,,,1924,1924.0,,,,,,31.024390243902438,0.7756097560975611,0.8938345957315631,41.0,40.0,1.0,636.0,2.0,1.224390243902439,0.5197983501374885,662,The College Widow,1924.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Comedy,Pastoral,unknown,The College Widow,1924.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Comedy,Pastoral,unknown,662.0
2,am660,ade-george-the-county-chairman,ade-george-the-county-chairman,,,False,"Ade, George",The County Chairman,,0,several characters,4,4,30,0,0,0,0,1114,20,,29512,24684,11926,,,1924,1924.0,,,,,,26.0,0.896551724137931,0.9334975369458131,30.0,29.0,1.0,390.0,2.0,1.103448275862069,0.4831469777993842,660,The County Chairman,1924.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Comedy,Drama,unknown,The County Chairman,1924.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Comedy,Drama,unknown,660.0
3,am661,ade-george-the-sultan-of-sulu,ade-george-the-sultan-of-sulu,,,False,"Ade, George",The Sultan of Sulu,,0,several characters,2,2,43,0,0,0,0,539,734,,17988,14450,4299,,,1903,1903.0,,,,,,33.627906976744185,0.8006644518272421,0.9222105177862411,43.0,42.0,1.0,723.0,2.0,1.199335548172757,0.29750865051903114,661,The Sultan of Sulu,1903.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Musical,Satire,Two-act,The Sultan of Sulu,1903.0,"Ade, George, 1866-1944",M,American,North American,unknown,verse,Musical,Satire,Two-act,661.0
4,am658,alcott-louisa-may-bianca,alcott-louisa-may-bianca,,,False,"Alcott, Louisa May",Bianca,,0,huon,6,6,6,0,0,0,0,46,18,,1844,1652,194,,,1893,1893.0,,,,,,2.666666666666666,0.533333333333333,0.549999999999999,6.0,5.0,1.0,8.0,2.0,1.4666666666666661,0.11743341404358354,658,Bianca,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Opera,Comedy,Tragedy,Bianca,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Opera,Comedy,Tragedy,658.0
5,am659,alcott-louisa-may-captive-of-castile,alcott-louisa-may-captive-of-castile,,,False,"Alcott, Louisa May",Captive of Castile,,0,zata,9,9,5,0,0,0,0,124,0,,7265,7110,209,,,1893,1893.0,,,,,,2.4,0.6000000000000001,0.6000000000000001,5.0,4.0,1.0,6.0,2.0,1.4,0.029395218002812938,659,Captive of Castile,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,Captive of Castile,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,659.0
6,am657,alcott-louisa-may-ion,alcott-louisa-may-ion,,,False,"Alcott, Louisa May",Ion,,0,ion,5,5,12,0,0,0,0,203,0,,6992,6753,411,,,1893,1893.0,,,,,,4.5,0.409090909090909,0.882575757575757,12.0,11.0,1.0,27.0,2.0,1.59090909090909,0.06086183918258552,657,Ion,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,Ion,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,657.0
7,am655,alcott-louisa-may-norna,alcott-louisa-may-norna,,,False,"Alcott, Louisa May",Norna,,0,countrodolpho|norna,14,14,10,0,0,0,0,244,42,,13043,10926,737,,,1893,1893.0,,,,,,5.6,0.622222222222222,0.811428571428571,10.0,8.0,1.0,28.0,3.0,1.444444444444444,0.06745377997437306,655,Norna,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,Norna,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,655.0
8,am656,alcott-louisa-may-the-greek-slave,alcott-louisa-may-the-greek-slave,,,False,"Alcott, Louisa May",The Greek Slave,,0,ione,13,13,6,0,0,0,0,142,22,,8425,8130,480,,,1893,1893.0,,,,,,2.333333333333333,0.46666666666666606,0.477777777777777,6.0,5.0,1.0,7.0,2.0,1.533333333333333,0.05904059040590406,656,The Greek Slave,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,The Greek Slave,1893.0,"Alcott, Louisa May, 1832-1888",F,American,North American,unknown,verse,Comedy,Tragedy,unknown,656.0
9,am654,aldrich-thomas-bailey-mercedes,aldrich-thomas-bailey-mercedes,,,False,"Aldrich, Thomas Bailey",Mercedes,,0,several characters,7,2,10,0,0,0,0,202,19,,5370,4918,430,,,1884,1884.0,,,,,,5.2,0.5777777777777771,0.8180952380952381,10.0,7.0,1.0,26.0,3.0,1.511111111111111,0.08743391622610817,654,Mercedes,1884.0,"Aldrich, Thomas Bailey, 1836-1907",M,American,North American,unknown,verse,Sketch,Romance,unknown,Mercedes,1884.0,"Aldrich, Thomas Bailey, 1836-1907",M,American,North American,unknown,verse,Sketch,Romance,unknown,654.0
10,am651,alltruth-tobias-s-the-magician-and-the-holy,alltruth-tobias-s-the-magician-and-the-holy,,,False,"Alltruth, Tobias S.",The Magician and 'The Holy Alliance' (1820),,0,several characters,2,2,7,0,0,0,0,0,435,,6492,3380,132,,,1820,1820.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.03905325443786982,651,The Magician and 'The Holy Alliance' (1820),1820.0,"Alltruth, Tobias S.",M,American,North American,unknown,verse,Melodrama,unknown,unknown,The Magician and 'The Holy Alliance' (1820),1820.0,"Alltruth, Tobias S.",M,American,North American,unknown,verse,Melodrama,unknown,unknown,651.0
11,am553,anon-a-collection-of-temperance-dialogues-ambition,anon-a-collection-of-temperance-dialogues-ambition,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",Ambition,,0,several characters,1,0,6,0,0,0,0,43,6,,1277,1237,55,,,1869,1869.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.0444624090541633,553,Ambition,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,Ambition,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,553.0
12,am552,anon-a-collection-of-temperance-dialogues-debates-of-conscience-with-a,anon-a-collection-of-temperance-dialogues-debates-of-conscience-with-a,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)","Debates of Conscience with a Distiller, a Wholesale Dealer, and a Retailer",,0,conscience,4,3,5,0,0,0,0,84,2,,5138,5093,64,,,1869,1869.0,,,,,,2.0,0.5,0.433333333333333,5.0,4.0,1.0,5.0,2.0,1.5,0.012566267425878658,552,"Debates of Conscience with a Distiller, a Wholesale Dealer, and a
                    Retailer",1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,"Debates of Conscience with a Distiller, a Wholesale Dealer, and a
                    Retailer",1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,552.0
13,am551,anon-a-collection-of-temperance-dialogues-marry-no-man-if-he,anon-a-collection-of-temperance-dialogues-marry-no-man-if-he,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",Marry No Man If He Drinks,,0,several characters,2,2,7,0,0,0,0,135,0,,5957,5875,488,,,1869,1869.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.08306382978723405,551,Marry No Man If He Drinks,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,Marry No Man If He Drinks,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,551.0
14,am549,anon-a-collection-of-temperance-dialogues-starting-in-life,anon-a-collection-of-temperance-dialogues-starting-in-life,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",Starting in Life,,0,mrsmordaunt|theodore,1,0,2,0,0,0,0,109,0,,2683,2666,18,,,1869,1869.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.006751687921980495,549,Starting in Life,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,Starting in Life,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,549.0
15,am550,anon-a-collection-of-temperance-dialogues-the-old-ladys-will,anon-a-collection-of-temperance-dialogues-the-old-ladys-will,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",The Old Lady's Will,,0,several characters,1,0,4,0,0,0,0,41,0,,1096,1056,65,,,1869,1869.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.061553030303030304,550,The Old Lady's Will,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,The Old Lady's Will,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,550.0
16,am548,anon-a-collection-of-temperance-dialogues-the-schoolmaster-abroad,anon-a-collection-of-temperance-dialogues-the-schoolmaster-abroad,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",The Schoolmaster Abroad,,0,several characters,1,0,8,0,0,0,0,86,0,,792,709,140,,,1869,1869.0,,,,,,7.0,1.0,1.0,8.0,7.0,1.0,28.0,1.0,1.0,0.19746121297602257,548,The Schoolmaster Abroad,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,The Schoolmaster Abroad,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,548.0
17,am547,anon-a-collection-of-temperance-dialogues-the-virtues,anon-a-collection-of-temperance-dialogues-the-virtues,,,False,"Anon., 1869 (A Collection of Temperance Dialogues)",The Virtues,,0,several characters,1,0,7,0,0,0,0,17,2,,1002,891,36,,,1869,1869.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.04040404040404041,547,The Virtues,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,The Virtues,1869.0,"Anon., 1869 (A Collection of Temperance Dialogues)",X,American,North American,unknown,verse,Temperance,One-act,unknown,547.0
18,am650,anon-dramas-of-the-american-colonial-period-the-military-glory-of-great-britain,anon-dramas-of-the-american-colonial-period-the-military-glory-of-great-britain,,,False,"Anon., 1607-1765 (Dramas of the American Colonial Period)",The Military Glory of Great-Britain (1762),,0,cleander|eugenio,1,1,2,0,0,0,0,3,228,,1708,1687,88,,,1762,1762.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.05216360403082395,650,The Military Glory of Great-Britain (1762),1762.0,"Anon., 1607-1765 (Dramas of the American Colonial Period)",X,unknown,unknown,unknown,verse,Entertainment,unknown,unknown,The Military Glory of Great-Britain (1762),1762.0,"Anon., 1607-1765 (Dramas of the American Colonial Period)",X,unknown,unknown,unknown,verse,Entertainment,unknown,unknown,650.0
19,am571,anon-dramas-of-the-american-realistic-period-an-elephant-on-ice,anon-dramas-of-the-american-realistic-period-an-elephant-on-ice,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",An Elephant on Ice,,0,samjohnson|solsquash,1,0,2,0,0,0,0,39,0,,696,563,129,,,1874,1874.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2291296625222025,571,An Elephant on Ice,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,An Elephant on Ice,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,571.0
20,am572,anon-dramas-of-the-american-realistic-period-aunty-chloe,anon-dramas-of-the-american-realistic-period-aunty-chloe,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Aunty Chloe,,0,several characters,1,0,4,0,0,0,0,7,28,,541,370,108,,,1874,1874.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.2918918918918919,572,Aunty Chloe,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Aunty Chloe,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,572.0
21,am569,anon-dramas-of-the-american-realistic-period-bones-at-a-raffle,anon-dramas-of-the-american-realistic-period-bones-at-a-raffle,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Bones at a Raffle,,0,bones|jimjessel|joejohnson,2,2,4,0,0,0,0,7,12,,541,339,195,,,1874,1874.0,,,,,,1.5,0.5,0.75,4.0,2.0,2.0,3.0,1.0,1.0,0.5752212389380531,569,Bones at a Raffle,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Bones at a Raffle,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,569.0
22,am567,anon-dramas-of-the-american-realistic-period-dancing-mad,anon-dramas-of-the-american-realistic-period-dancing-mad,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Dancing Mad,,0,several characters,1,0,8,0,0,0,0,0,76,,656,544,104,,,1874,1874.0,,,,,,7.0,1.0,1.0,8.0,7.0,1.0,28.0,1.0,1.0,0.19117647058823528,567,Dancing Mad,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Dancing Mad,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,567.0
23,am565,anon-dramas-of-the-american-realistic-period-dat-same-old-coon,anon-dramas-of-the-american-realistic-period-dat-same-old-coon,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Dat Same Old Coon,,0,cephasblueskin|congo,2,2,8,0,0,0,0,30,17,,992,799,154,,,1874,1874.0,,,,,,4.75,0.678571428571428,0.892857142857142,8.0,7.0,1.0,19.0,2.0,1.321428571428571,0.1927409261576971,565,Dat Same Old Coon,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Dat Same Old Coon,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,565.0
24,am566,anon-dramas-of-the-american-realistic-period-de-maid-ob-de-hunkpuncas,anon-dramas-of-the-american-realistic-period-de-maid-ob-de-hunkpuncas,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",De Maid ob de Hunkpuncas,,0,danboozikaw|mrpalmer,1,0,2,0,0,0,0,35,0,,1197,1024,172,,,1874,1874.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16796875,566,De Maid ob de Hunkpuncas,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,De Maid ob de Hunkpuncas,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,566.0
25,am563,anon-dramas-of-the-american-realistic-period-de-trouble-begins-at-nine,anon-dramas-of-the-american-realistic-period-de-trouble-begins-at-nine,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",De Trouble Begins at Nine,,0,ephraim|professorquackinbosh|both,1,0,3,0,0,0,0,109,9,,2593,2248,953,,,1874,1874.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.423932384341637,563,De Trouble Begins at Nine,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,De Trouble Begins at Nine,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,563.0
26,am561,anon-dramas-of-the-american-realistic-period-dixie-our-cullerd-brudder,anon-dramas-of-the-american-realistic-period-dixie-our-cullerd-brudder,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)","Dixie, Our Culler'd Brudder",,0,several characters,1,0,7,0,0,0,0,6,58,,726,627,149,,,1874,1874.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.23763955342902712,561,"Dixie, Our Culler'd Brudder",1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,"Dixie, Our Culler'd Brudder",1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,561.0
27,am562,anon-dramas-of-the-american-realistic-period-highest-price-for-old-clothes,anon-dramas-of-the-american-realistic-period-highest-price-for-old-clothes,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Highest Price for Old Clothes,,0,several characters,1,0,5,0,0,0,0,135,2,,2649,2127,829,,,1874,1874.0,,,,,,4.0,1.0,1.0,5.0,4.0,1.0,10.0,1.0,1.0,0.38975082275505407,562,Highest Price for Old Clothes,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Highest Price for Old Clothes,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,562.0
28,am560,anon-dramas-of-the-american-realistic-period-old-hunks,anon-dramas-of-the-american-realistic-period-old-hunks,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Old Hunks,,0,oldhunks|tommy|stranger,1,0,3,0,0,0,0,146,0,,3338,3014,724,,,1874,1874.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.2402123424021234,560,Old Hunks,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Old Hunks,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,560.0
29,am557,anon-dramas-of-the-american-realistic-period-old-uncle-billy,anon-dramas-of-the-american-realistic-period-old-uncle-billy,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Old Uncle Billy,,0,auntjinny|oldunclebilly|jake,1,0,3,0,0,0,0,31,4,,979,922,86,,,1874,1874.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.09327548806941431,557,Old Uncle Billy,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Old Uncle Billy,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,557.0
30,am558,anon-dramas-of-the-american-realistic-period-scenes-at-gurneys,anon-dramas-of-the-american-realistic-period-scenes-at-gurneys,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Scenes at Gurney's,,0,adolphus|mrcollodion|mrfelixgumbofromthecountry,1,0,3,0,0,0,0,106,0,,2778,1946,954,,,1874,1874.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.49023638232271327,558,Scenes at Gurney's,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Scenes at Gurney's,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,558.0
31,am555,anon-dramas-of-the-american-realistic-period-scipio-africanus,anon-dramas-of-the-american-realistic-period-scipio-africanus,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",Scipio Africanus,,0,ramosamee|drusillinda|scipioafricanus,3,3,6,0,0,0,0,0,70,,938,628,269,,,1874,1874.0,,,,,,4.333333333333333,0.866666666666666,0.9,6.0,5.0,1.0,13.0,2.0,1.133333333333333,0.428343949044586,555,Scipio Africanus,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,Scipio Africanus,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,555.0
32,am570,anon-dramas-of-the-american-realistic-period-the-challenge-dance,anon-dramas-of-the-american-realistic-period-the-challenge-dance,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",The Challenge Dance,,0,several characters,1,0,7,0,0,0,0,128,0,,2440,1806,948,,,1874,1874.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.5249169435215947,570,The Challenge Dance,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,The Challenge Dance,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,570.0
33,am568,anon-dramas-of-the-american-realistic-period-the-darkey-tragedian,anon-dramas-of-the-american-realistic-period-the-darkey-tragedian,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",The Darkey Tragedian,,0,mrbrown|mrforrest,1,0,2,0,0,0,0,26,45,,1030,916,95,,,1874,1874.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1037117903930131,568,The Darkey Tragedian,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,The Darkey Tragedian,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,568.0
34,am556,anon-dramas-of-the-american-realistic-period-the-stage-struck-darkey,anon-dramas-of-the-american-realistic-period-the-stage-struck-darkey,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",The Stage-Struck Darkey,,0,jenny|tommy|johnny,1,0,3,0,0,0,0,113,2,,1739,1694,126,,,1874,1874.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0743801652892562,556,The Stage-Struck Darkey,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,The Stage-Struck Darkey,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,556.0
35,am554,anon-dramas-of-the-american-realistic-period-the-three-black-smiths,anon-dramas-of-the-american-realistic-period-the-three-black-smiths,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",The Three Black Smiths,,0,several characters,1,0,8,0,0,0,0,181,0,,2995,2732,614,,,1874,1874.0,,,,,,7.0,1.0,1.0,8.0,7.0,1.0,28.0,1.0,1.0,0.2247437774524158,554,The Three Black Smiths,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,The Three Black Smiths,1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,554.0
36,am573,anon-dramas-of-the-american-realistic-period-tis-all-a-farce,anon-dramas-of-the-american-realistic-period-tis-all-a-farce,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)",'Tis All a Farce (1884),,0,colonelbelgardo,5,2,11,0,0,0,0,431,11,,8465,8210,375,,,1884,1884.0,,,,,,7.454545454545454,0.745454545454545,0.874314574314574,11.0,10.0,1.0,41.0,2.0,1.254545454545454,0.045676004872107184,573,,,,,,,,,,,,,,,,,,,,,,,
37,am574,anon-dramas-of-the-american-realistic-period-years-ago,anon-dramas-of-the-american-realistic-period-years-ago,,,False,"Anon., 1865 – 1900 (Dramas of the American Realistic Period)","16,000 Years Ago!",,0,several characters,1,0,4,0,0,0,0,108,0,,2276,1782,853,,,1874,1874.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.478675645342312,574,"16,000 Years Ago!",1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,"16,000 Years Ago!",1874-1875,"Anon., 1865-1900 (Dramas of the American Realistic Period)",X,American,North American,unknown,verse,Black Minstrel Show,Sketch,Farce,574.0
38,am593,anon-dramas-of-the-american-romantic-period-ahmed-the-cobbler,anon-dramas-of-the-american-romantic-period-ahmed-the-cobbler,,,False,"Anon., 1830-1865 (Dramas of the American Romantic Period)",Ahmed the Cobbler (1859),,0,ahmed,10,2,18,0,0,0,0,111,31,,4192,3518,278,,,1859,1859.0,,,,,,5.333333333333333,0.31372549019607804,0.806861348528015,18.0,13.0,2.0,48.0,2.0,1.505154639175257,0.07902217168845935,593,Ahmed the Cobbler (1859),1859.0,"Anon., 1830-1865 (Dramas of the American Romantic Period)",X,unknown,unknown,unknown,prose,Drama,unknown,unknown,Ahmed the Cobbler (1859),1859.0,"Anon., 1830-1865 (Dramas of the American Romantic Period)",X,unknown,unknown,unknown,prose,Drama,unknown,unknown,593.0
